key,title,metatitle,metayear,imdbtitle,imdbyear,releaseyear,releasemonth,releaseday,opening_date,releaseweekday,releaseweeknumber,totalgross,adjustedgross,nVotes,imdbrating,metascore,rank_in_year,studio,totaltheaters,mpaa,budget,country,language,nGenres,Western,History,Documentary,Musical,War,Biography,RealityTV,Drama,Animation,Music,Mystery,Crime,Thriller,News,SciFi,Action,Sport,Comedy,Romance,Adventure,Family,TalkShow,Horror,openinggross,adjustedopeninggross,openingtheaters,vote_distribution,boxofficemojo_url,metacritic_url,meta_retrieved,cpimultiplier,sourcedataset
tasogar02ibei,Twilight Samurai,The Twilight Samurai,2004,Tasogare Seibei,2002,2004,April,23,4/23/2004,Friday,17,559765,718857.35893617,18785,8.1,82,29,Emp.,16, ,5000000,Japan,Japanese,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8573,11009.5560425532,1,0000001321,http://www.boxofficemojo.com/movies/?id=twilightsamurai.htm,http://www.metacritic.com/movie/the twilight samurai,5/9/2017,1.28421276595745,Metacritic
tatawo00tawo,Tattoo Bar,Tattoo Bar,2002,Tatawo,2000,2002,July,5,7/5/2002,Friday,27,2964,3973.3728373126,27,5.1,32, ,Artma,1, ,-1,Spain,Spanish,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,2429.06598556358,1,2.011100.1,http://www.boxofficemojo.com/movies/?id=tattoobar.htm,http://www.metacritic.com/movie/tattoo bar,6/14/2017,1.34054414214325,Metacritic
tauming07hong,Warlords,Warlords,2010,Tau ming chong,2007,2010,April,2,4/2/2010,Friday,14,129078,142946.207248325,23532,7.1,70,105,Magn.,12,R,40000000,Hong Kong,Mandarin,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10073,11155.2483429583,3,0000013200,http://www.boxofficemojo.com/movies/?id=warlords.htm,http://www.metacritic.com/movie/warlords,5/9/2017,1.1074405185107,Metacritic
taxider06rmia,Taxidermia,Taxidermia,2009,Taxidermia,2006,2009,August,14,8/14/2009,Friday,33,11408,12760.9934301361,13765,7,83,23,Reg.,2, ,1768322,Hungary,Hungarian,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4472,5002.38101503934,2,0000012211,http://www.boxofficemojo.com/movies/?id=taxidermia.htm,http://www.metacritic.com/movie/taxidermia,5/9/2017,1.11860040586747,Metacritic
taxii04axii,Taxi,Taxi,2004,Taxi,2004,2004,October,6,10/6/2004,Wednesday,40,36611066,46302162.8418648,34404,4.4,27,461,Fox,3001,PG-13,25000000,USA,English,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,12029832,15214177.053033,3001,1011110000,http://www.boxofficemojo.com/movies/?id=taxi.htm,http://www.metacritic.com/movie/taxi,5/9/2017,1.26470403352541,Metacritic
taxiiii15iiii,Jafar Panahi's Taxi,Jafar Panahi's Taxi,2015,Taxi,2015,2015,October,2,10/2/2015,Friday,40,321642,326502.372808382,9187,7.4,91,8,KL,20, ,-1,Iran,Persian,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22531,22871.4687812713,3,0000012210,http://www.boxofficemojo.com/movies/?id=jafarpanahistaxi.htm,http://www.metacritic.com/movie/jafar panahi's taxi,5/9/2017,1.0151111260606,Metacritic
taxitot07side,Taxi to the Dark Side,Taxi to the Dark Side,2008,Taxi to the Dark Side,2007,2008,January,18,1/18/2008,Friday,3,274661,314155.555012318,11749,7.6,82,26,Think,20,R,1000000,USA,English,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10930,12501.6664771651,2,0000002311,http://www.boxofficemojo.com/movies/?id=taxitothedarkside.htm,http://www.metacritic.com/movie/taxi to the dark side,5/9/2017,1.14379382224749,Metacritic
tchoupi12ulas,Tchoupitoulas,Tchoupitoulas,2012,Tchoupitoulas,2012,2012,December,7,12/7/2012,Friday,49,19375,20373.3650985841,183,6.5,81,32,Osci.,6, ,-1,USA,English,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2379,2501.58635197582,1,0000012101,http://www.boxofficemojo.com/movies/?id=tchoupitoulas.htm,http://www.metacritic.com/movie/tchoupitoulas,5/9/2017,1.05152852121724,Metacritic
te3n16te3n,Te3n,Te3n,2016,Te3n,2016,2016,June,10,6/10/2016,Friday,24,331507,332076.43422483,7144,7.3, , ,Rel.,104, ,-1,India,Hindi,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,258066,258509.283588778,104,0000012211,http://www.boxofficemojo.com/movies/?id=te3n.htm,http://www.metacritic.com/movie/te3n,6/14/2017,1.00171771402966,Metacritic
teacher04spet,Teacher's Pet,Teacher's Pet,2004,Teacher's Pet,2004,2004,January,16,1/16/2004,Friday,3,6491969,8463115.87261339,1283,5.8,74,82,BV,2027,PG,10000000,USA,English,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2461252,3208558.27680346,2027,0000121001,http://www.boxofficemojo.com/movies/?id=teacherspet.htm,http://www.metacritic.com/movie/teacher's pet,5/9/2017,1.30362850971922,Metacritic
teacher13cher,A Teacher,A Teacher,2013,A Teacher,2013,2013,September,6,9/6/2013,Friday,36,8348,8607.65724389171,3447,4.8,47,454,Osci.,7, ,-1,USA,English,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4684,4829.69172620852,2,0011210000,http://www.boxofficemojo.com/movies/?id=ateacher.htm,http://www.metacritic.com/movie/a teacher,5/9/2017,1.03110412600524,Metacritic
teamame04lice,Team America: World Police,Team America: World Police,2004,Team America: World Police,2004,2004,October,15,10/15/2004,Friday,42,32786074,41464680.0312624,140632,7.2,64,164,Par.,2620,R,30000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12120358,15328665.6503719,2539,0000012211,http://www.boxofficemojo.com/movies/?id=teamamericaworldpolice.htm,http://www.metacritic.com/movie/team america: world police,5/9/2017,1.26470403352541,Metacritic
tearsof03esun,Tears of the Sun,Tears of the Sun,2003,Tears of the Sun,2003,2003,March,7,3/7/2003,Friday,10,43734876,57323553.6505537,97658,6.6,48, ,SonR,2973,R,70000000,USA,English,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17057213,22356987.2367861,2973,0000023100,http://www.boxofficemojo.com/movies/?id=tearsofthesun.htm,http://www.metacritic.com/movie/tears of the sun,6/14/2017,1.31070575461455,Metacritic
ted12ted,Ted,Ted,2012,Ted,2012,2012,June,29,6/29/2012,Friday,26,218815487,230214053.884834,493357,7,62,240,Uni.,3303,R,50000000,USA,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54415205,57249809.4525837,3239,0000012200,http://www.boxofficemojo.com/movies/?id=ted.htm,http://www.metacritic.com/movie/ted,5/9/2017,1.0520921395515,Metacritic
ted215ted2,Ted 2,Ted 2,2015,Ted 2,2015,2015,June,26,6/26/2015,Friday,26,81476385,82430319.4936263,135394,6.3,48,466,Uni.,3448,R,68000000,USA,English,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,33507870,33900183.8342594,3442,0000122100,http://www.boxofficemojo.com/movies/?id=ted2.htm,http://www.metacritic.com/movie/ted 2,5/9/2017,1.01170811019201,Metacritic
tedbund02undy,Ted Bundy,Ted Bundy,2002,Ted Bundy,2002,2002,September,13,9/13/2002,Friday,37,6073,8100.64384530387,6106,5.9,37,350,Tar.,2,R,1200000,UK,English,5,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1710,2280.93215469613,1,0000121000,http://www.boxofficemojo.com/movies/?id=tedbundy.htm,http://www.metacritic.com/movie/ted bundy,5/9/2017,1.33387845303867,Metacritic
teddybe02cnic,Teddy Bears' Picnic,Teddy Bears' Picnic,2002,Teddy Bears' Picnic,2002,2002,March,29,3/29/2002,Friday,13,28149,38009.3365100671,362,3.3,32,378,Magn., ,R,-1,USA,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , ,4000000001,http://www.boxofficemojo.com/movies/?id=teddybearspicnic.htm,http://www.metacritic.com/movie/teddy bears' picnic,5/9/2017,1.35029082774049,Metacritic
teddybe12eari,Teddy Bear,Teddy Bear,2012,Teddy Bear,2012,2012,August,22,8/22/2012,Wednesday,34,16138,16912.2603015032,3707,7.2,70,130,FM,2, ,-1,Denmark,Danish,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5388,5646.502571849,2,0000013200,http://www.boxofficemojo.com/movies/?id=teddybear.htm,http://www.metacritic.com/movie/teddy bear,5/9/2017,1.04797746322364,Metacritic
tedoymi03ojos,Take My Eyes,Take My Eyes,2006,Te doy mis ojos,2003,2006,March,17,3/17/2006,Friday,11,30496,36850.4017617618,5160,7.5,74,70,NYer,2, ,-1,Spain,Spanish,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6440,7781.89229229229,2,0000012311,http://www.boxofficemojo.com/movies/?id=takemyeyes.htm,http://www.metacritic.com/movie/take my eyes,5/9/2017,1.20836836836837,Metacritic
teenage13agei,Teenage,Teenage,2014,Teenage,2013,2014,March,14,3/14/2014,Friday,11,40169,41042.6123837778,627,6.5,64,244,Osci.,4, ,-1,USA,English,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8173.98738007474,1,0000122100,http://www.boxofficemojo.com/movies/?id=teenage.htm,http://www.metacritic.com/movie/teenage,5/9/2017,1.02174842250934,Metacritic
teenage14tles,Teenage Mutant Ninja Turtles (2014),Teenage Mutant Ninja Turtles,2014,Teenage Mutant Ninja Turtles,2014,2014,August,8,8/8/2014,Friday,32,191204754,194082648.738409,178106,5.9,31,598,Par.,3980,PG-13,125000000,USA,English,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,65575105,66562100.5934783,3845,0000122100,http://www.boxofficemojo.com/movies/?id=teenagemutantninjaturtles(2014).htm,http://www.metacritic.com/movie/teenage mutant ninja turtles,5/9/2017,1.01505137648622,Metacritic
teenage16dows,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,2016,June,3,6/3/2016,Friday,23,82051601,82192542.1861936,58538,6,40,521,Par.,4071,PG-13,135000000,USA,English,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,35316382,35377045.4448381,4071,0000122100,http://www.boxofficemojo.com/movies/?id=teenagemutantninjaturtlesoutoftheshadows.htm,http://www.metacritic.com/movie/teenage mutant ninja turtles: out of the shadows,5/9/2017,1.00171771402966,Metacritic
teethi07ethi,Teeth,Teeth,2008,Teeth,2007,2008,January,18,1/18/2008,Friday,3,347578,397557.569149138,35662,5.4,57,208,RAtt.,16,R,-1,USA,English,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,29521,33765.9374265681,4,0001121000,http://www.boxofficemojo.com/movies/?id=teeth.htm,http://www.metacritic.com/movie/teeth,5/9/2017,1.14379382224749,Metacritic
tekkonk06rito,Tekkon Kinkreet,Tekkon kinkurîto,2007,Tekkon kinkurîto,2006,2007,July,13,7/13/2007,Friday,28,6000,6954.38768309017,9907,7.7,65,182,SPHE,2,R,4200000,Japan,Japanese,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6000,6954.38768309017,2,0000001211,http://www.boxofficemojo.com/movies/?id=tekkonkinkreet.htm,http://www.metacritic.com/movie/tekkon kinkurîto,5/9/2017,1.15906461384836,Metacritic
teknolu02lust,Teknolust,Teknolust,2004,Teknolust,2002,2003,August,22,8/22/2003,Friday,34,28811,37680.9173997833,1115,5.3,43,368,Think,3,R,-1,USA,English,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,9475,12392.0270855905,2,0001211000,http://www.boxofficemojo.com/movies/?id=teknolust.htm,http://www.metacritic.com/movie/teknolust,5/9/2017,1.30786565547129,Metacritic
tellthe04uare,Tell Them Who You Are,Tell Them Who You Are,2005,Tell Them Who You Are,2004,2005,May,13,5/13/2005,Friday,19,39075,48528.5771604938,467,6.9,72,92,Think,4,R,-1,USA,English,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060,5042.25267489712,1,0000012111,http://www.boxofficemojo.com/movies/?id=tellthemwhoyouare.htm,http://www.metacritic.com/movie/tell them who you are,5/9/2017,1.2419341563786,Metacritic
tempest10esti,The Tempest,The Tempest,2010,The Tempest,2010,2010,December,10,12/10/2010,Friday,50,277943,306162.243536105,6458,5.4,43,347,Mira.,21,PG-13,20000000,USA,English,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,42436,46744.4798634906,5,0001111000,http://www.boxofficemojo.com/movies/?id=thetempest.htm,http://www.metacritic.com/movie/the tempest,5/9/2017,1.10152888734778,Metacritic
temporada04at,Duck Season,Duck Season,2006,Temporada de patos,2004,2006,March,10,3/10/2006,Friday,10,147551,178295.961121121,3332,7.4,74,68,WIP,24,R,-1,Mexico,Spanish,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24658,29795.9472272272,6,0000012211,http://www.boxofficemojo.com/movies/?id=duckseason.htm,http://www.metacritic.com/movie/duck season,5/9/2017,1.20836836836837,Metacritic
temptat13elor,Tyler Perry's Temptation: Confessions of a Marriage Counselor,Tyler Perry's Temptation,2013,Temptation: Confessions of a Marriage Counselor,2013,2013,March,29,3/29/2013,Friday,13,51975354,53908802.4252297,10341,4.9,26,601,LGF,2047,PG-13,-1,USA,English,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21641679,22446734.9921512,2047,1000011002,http://www.boxofficemojo.com/movies/?id=tylerperrystemptationconfessionsofamarriagecounselor.htm,http://www.metacritic.com/movie/tyler perry's temptation,5/9/2017,1.03719933153759,Metacritic
ten'til06noon,Ten 'til Noon,Ten 'til Noon,2007,Ten 'til Noon,2006,2007,March,30,3/30/2007,Friday,13,6404,7529.17199735089,1195,5.6,57, ,RadL,1,R,750000,USA,English,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2520,2962.75974911372,1,0000121000,http://www.boxofficemojo.com/movies/?id=tentilnoon.htm,http://www.metacritic.com/movie/ten 'til noon,6/14/2017,1.17569831314036,Metacritic
ten07ten,The Ten,The Ten,2007,The Ten,2007,2007,August,3,8/3/2007,Friday,31,769726,893801.313177853,15522,5,50,316,Think,47,R,5250000,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,121374,140938.776377112,25,1001111000,http://www.boxofficemojo.com/movies/?id=theten.htm,http://www.metacritic.com/movie/the ten,5/9/2017,1.16119413035009,Metacritic
tenacio06tiny,Tenacious D in: The Pick of Destiny,Tenacious D in The Pick of Destiny,2006,Tenacious D in The Pick of Destiny,2006,2006,November,22,11/22/2006,Wednesday,47,8334575,9986268.54292804,89281,6.8,55,312,NL,1919,R,-1,USA,English,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3234879,3875946.93165261,1919,0000012101,http://www.boxofficemojo.com/movies/?id=tenaciousdinthepickofdestiny.htm,http://www.metacritic.com/movie/tenacious d in the pick of destiny,5/9/2017,1.19817369727047,Metacritic
tenants05ants,Tenants,The Tenants,2006,The Tenants,2005,2006,February,3,2/3/2006,Friday,5,2010,2442.26633115249,872,5.3,46,391,RM,1,R,2000000,USA,English,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2010,2442.26633115249,1,0001111001,http://www.boxofficemojo.com/movies/?id=tenants.htm,http://www.metacritic.com/movie/the tenants,5/9/2017,1.21505787619527,Metacritic
tencano06noes,Ten Canoes,Ten Canoes,2007,Ten Canoes,2006,2007,June,1,6/1/2007,Friday,22,283654,328689.681538934,3875,7,82,27,Palm,9, ,1674674,Australia,Aboriginal,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14076,16310.8433420366,4,0000012210,http://www.boxofficemojo.com/movies/?id=tencanoes.htm,http://www.metacritic.com/movie/ten canoes,5/9/2017,1.15876977422823,Metacritic
tencomm07ents,The Ten Commandments (2007),The Ten Commandments (2007),2007,The Ten Commandments,2007,2007,October,19,10/19/2007,Friday,42,952820,1101012.93333844,2162,2.9,25, ,RM,830,PG,10000000,USA,English,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,478910,553395.293869895,830,5000000001,http://www.boxofficemojo.com/movies/?id=thetencommandments(2007).htm,http://www.metacritic.com/movie/the-ten-commandments,6/14/2017,1.15553088026956,Metacritic
tenness08ssee,Tennessee,Tennessee,2009,Tennessee,2008,2009,June,5,6/5/2009,Friday,23,16100,18021.2394468063,687,5.5,42,314,Viv.,15,R,4000000,USA,English,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9438,10564.2520434136,15,1000011003,http://www.boxofficemojo.com/movies/?id=tennessee.htm,http://www.metacritic.com/movie/tennessee,5/9/2017,1.11933164265878,Metacritic
teo-neo16neol,Tunnel,Tunnel,2016,Teo-neol,2016,2016,August,26,8/26/2016,Friday,35,568876,570253.023396402,2097,6.9,68, ,WGUSA,36, ,-1,South Korea,Korean,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,172521,172938.604984866,36,0000013100,http://www.boxofficemojo.com/movies/?id=tunnel.htm,http://www.metacritic.com/movie/tunnel,6/14/2017,1.00242060378079,Metacritic
terenaa12gaya,Tere Naal Love Ho Gaya,Tere Naal Love Ho Gaya,2012,Tere Naal Love Ho Gaya,2012,2012,February,24,2/24/2012,Friday,8,177743,188492.85117037,3410,5.8, , ,UTV,49, ,-1,India,Hindi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,94583,100303.355644088,49,0000121001,http://www.boxofficemojo.com/movies/?id=terenaallovehogaya.htm,http://www.metacritic.com/movie/tere naal love ho gaya,6/14/2017,1.06047974418329,Metacritic
termina03ines,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,2003,Terminator 3: Rise of the Machines,2003,2003,July,2,7/2/2003,Wednesday,27,150371112,197413802.677455,318963,6.4,66,127,WB,3504,R,200000000,USA,English,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,44041440,57819537.4773246,3504,0000122100,http://www.boxofficemojo.com/movies/?id=terminator3riseofthemachines.htm,http://www.metacritic.com/movie/terminator 3: rise of the machines,5/9/2017,1.31284393692224,Metacritic
termina04inal,The Terminal,The Terminal,2004,The Terminal,2004,2004,June,18,6/18/2004,Friday,25,77872883,99109150.7035108,322447,7.3,55,247,DW,2914,PG-13,60000000,USA,English,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19053199,24249087.7225514,2811,0000013210,http://www.boxofficemojo.com/movies/?id=theterminal.htm,http://www.metacritic.com/movie/the terminal,5/9/2017,1.27270426989984,Metacritic
termina09tion,Terminator Salvation,Terminator Salvation,2009,Terminator Salvation,2009,2009,May,21,5/21/2009,Thursday,21,125322469,141482372.884595,296340,6.6,49,265,WB,3602,PG-13,200000000,USA,English,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,42558390,48046148.8781236,3530,0000023100,http://www.boxofficemojo.com/movies/?id=terminatorsalvation.htm,http://www.metacritic.com/movie/terminator salvation,5/9/2017,1.12894658087685,Metacritic
termina15isys,Terminator: Genisys,Terminator Genisys,2015,Terminator Genisys,2015,2015,July,1,7/1/2015,Wednesday,26,89760956,90805798.8929245,204430,6.5,38,535,Par.,3783,PG,155000000,USA,English,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,27018486,27332988.8120543,3758,0000022100,http://www.boxofficemojo.com/movies/?id=terminatorgenisys.htm,http://www.metacritic.com/movie/terminator genisys,5/9/2017,1.01164028258483,Metacritic
termlif16life,Term Life,Term Life,2016,Term Life,2016,2016,April,29,4/29/2016,Friday,18,21256,21448.8721187323,4276,5.5,23, ,FCW,50,R,16500000,USA,English,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13040,13158.3219998245,50,0001221000,http://www.boxofficemojo.com/movies/?id=termlife.htm,http://www.metacritic.com/movie/term life,6/14/2017,1.00907377299267,Metacritic
termsan13pply,Terms and Conditions May Apply,Terms and Conditions May Apply,2013,Terms and Conditions May Apply,2013,2013,July,12,7/12/2013,Friday,28,55824,57696.6213805031,4713,7.4,68,167,Vari.,6, ,-1,USA,English,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4446,4595.14149214884,1,0000013211,http://www.boxofficemojo.com/movies/?id=termsandconditionsmayapply.htm,http://www.metacritic.com/movie/terms and conditions may apply,5/9/2017,1.03354509495026,Metacritic
terra07erra,Battle for Terra,Battle for Terra,2009,Terra,2007,2009,May,1,5/1/2009,Friday,18,1647083,1859468.72127039,10251,6.6,54,233,LGF,1159,PG,-1,USA,English,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1082064,1221592.45308993,1159,0000012100,http://www.boxofficemojo.com/movies/?id=battleforterra.htm,http://www.metacritic.com/movie/battle for terra,5/9/2017,1.12894658087685,Metacritic
terrafe11erma,Terraferma,Terraferma,2013,Terraferma,2011,2013,July,24,7/24/2013,Wednesday,30,19996,20666.7677186253,2604,6.8,57,313,Cohen, ,R,10166101,Italy,Italian,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0000013200,http://www.boxofficemojo.com/movies/?id=terraferma.htm,http://www.metacritic.com/movie/terraferma,5/9/2017,1.03354509495026,Metacritic
terri11erri,Terri,Terri,2011,Terri,2011,2011,July,1,7/1/2011,Friday,26,655802,700824.127194341,8808,6.5,72,104,ATO,36,R,-1,USA,English,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65103,69572.4519790016,6,0000123100,http://www.boxofficemojo.com/movies/?id=terri.htm,http://www.metacritic.com/movie/terri,5/9/2017,1.06865201264153,Metacritic
teshush13nfen,Special ID,Special ID,2014,Te shu shen fen,2013,2014,March,7,3/7/2014,Friday,10,12666,12941.4655195033,3087,5.5,47, ,WGUSA,10,R,-1,China,Cantonese,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6153,6286.81804369998,10,0001221000,http://www.boxofficemojo.com/movies/?id=specialid.htm,http://www.metacritic.com/movie/special id,6/14/2017,1.02174842250934,Metacritic
testame14outh,Testament of Youth,Testament of Youth,2015,Testament of Youth,2014,2015,June,5,6/5/2015,Friday,23,1822250,1843585.10379738,17866,7.3,76,110,SPC,104,PG-13,-1,UK,English,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53000,53620.5298401763,4,0000012211,http://www.boxofficemojo.com/movies/?id=testamentofyouth.htm,http://www.metacritic.com/movie/testament of youth,5/9/2017,1.01170811019201,Metacritic
testi13esti,Test,Test,2014,Test,2013,2014,June,6,6/6/2014,Friday,23,18823,19066.9519809686,1200,6.3,70,168,Vari.,6, ,250000,USA,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,1,0000022100,http://www.boxofficemojo.com/movies/?id=test.htm,http://www.metacritic.com/movie/test,5/9/2017,1.01296031349777,Metacritic
testost03rone,Testosterone,Testosterone,2004,Testosterone,2003,2004,September,10,9/10/2004,Friday,37,185078,235301.483391259,1041,5.5,34,427,Strand,4,R,-1,Argentina,English,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29452,37444.2088678252,4,1000111100,http://www.boxofficemojo.com/movies/?id=testosterone.htm,http://www.metacritic.com/movie/testosterone,5/9/2017,1.27136387572407,Metacritic
tetro09etro,Tetro,Tetro,2009,Tetro,2009,2009,June,11,6/11/2009,Thursday,24,518522,580398.082014715,10920,6.9,65,155,AZoe.,16,R,5000000,USA,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30504,34144.0924276634,2,0000012210,http://www.boxofficemojo.com/movies/?id=tetro.htm,http://www.metacritic.com/movie/tetro,5/9/2017,1.11933164265878,Metacritic
texasch03acre,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,2003,The Texas Chainsaw Massacre,2003,2003,October,17,10/17/2003,Friday,42,80571655,105149058.432216,112730,6.2,38,336,NL,3018,R,9200000,USA,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28094014,36663751.2867459,3016,0000122100,http://www.boxofficemojo.com/movies/?id=thetexaschainsawmassacre.htm,http://www.metacritic.com/movie/the texas chainsaw massacre,5/9/2017,1.30503783783784,Metacritic
texasch06ning,The Texas Chainsaw Massacre: The Beginning,The Texas Chainsaw Massacre: The Beginning,2006,The Texas Chainsaw Massacre: The Beginning,2006,2006,October,6,10/6/2006,Friday,40,39517763,47278753.997106,58635,5.9,30,494,NL,2820,R,16000000,USA,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18508228,22143104.571338,2820,0000121000,http://www.boxofficemojo.com/movies/?id=thetexaschainsawmassacrethebeginning.htm,http://www.metacritic.com/movie/the texas chainsaw massacre: the beginning,5/9/2017,1.19639246778989,Metacritic
texasch13aw3d,Texas Chainsaw 3D,Texas Chainsaw 3D,2013,Texas Chainsaw 3D,2013,2013,January,4,1/4/2013,Friday,1,34341945,36005056.736321,36954,4.8,31,582,LGF,2659,R,20000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21744470,22797511.2082682,2654,0001110000,http://www.boxofficemojo.com/movies/?id=texaschainsaw3d.htm,http://www.metacritic.com/movie/texas chainsaw 3d,5/9/2017,1.04842800069481,Metacritic
texaski11elds,Texas Killing Fields,Texas Killing Fields,2011,Texas Killing Fields,2011,2011,October,14,10/14/2011,Friday,41,45469,48483.4516586359,15490,5.7,49, ,Anch.,10,R,-1,USA,English,4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8772,9353.55600408089,3,0000221000,http://www.boxofficemojo.com/movies/?id=texaskillingfields.htm,http://www.metacritic.com/movie/texas killing fields,6/14/2017,1.06629685409039,Metacritic
